id,movielens_id,title,original_title,overview,release_date,release_year,runtime,original_language,production_countries,poster_path,backdrop_path,trailer_url,adult
10950,5014,아이 엠 샘,I Am Sam,"혼자 딸을 키우며 살아가는 남자... 샘 도슨 완벽하지 않지만 행복한 그의 가정에 드리운 불행의 그림자  일곱 살 아이의 지능을 가진 샘 도슨은 버스정류장 옆 커피 전문점에서 일하며, 아내가 버리고 간 딸 루시를 키우며 힘들지만 즐거운 나날을 보내고 있다. 수요일에는 레스토랑에, 목요일에는 비디오 나이트에, 금요일에는 노래방에 함께 다니는 것이 이들 부녀의 작은 행복. 남들이 보기에는 정상적이지 못하지만 그들은 즐거운 시간을 함께 하며 행복한 가정을 이루고 있다.  그러나 루시가 일곱 살이 되면서 사회 복지 기관 전문가가 이들 사이에 끼어들게 된다. 샘의 지능은 일곱 살 수준이기 때문에 루시가 일곱 살이 넘게 되면 샘이 루시를 정상적으로 부양할 수 있는지에 대한 검증이 필요하다는 것. 만일 샘이 그의 양육 능력을 입증하지 못하면 루시는 다른 가정으로 입양되어야 한다.  7살 짜리 지능이지만 딸을 해서 무엇이든 할 수 있는 샘은 리타를 찾고...  어쩔 도리가 없는 상황에서 샘은 법에 맞서 싸울 것은 맹세하고 정력적이며 자아도취적인 변호사 리타 해리슨과 도저히 이뤄질 것 같지 않은 연대를 맺는다. 리타는 자신의 능력을 과시하기 위해 무료로 무모하게 샘의 변호를 맡게 된다. 리타와 샘의 친구들은 샘을 위해 샘이 딸을 되찾아 올만한 자격이 있다는 사실을 확신시키기 위해 함께 싸워간다. 그 과정에서 리타는 그녀같이 정상적인 사람들 조차도 친권을 지키는 것이 얼마나 어려운지, 그리고 샘의 무조건적인 사랑이 얼마나 큰 힘을 발휘하는지 깨달으며 점점 유대감을 형성하게 되는데...",2001-12-28,2001,132,en,"[""US"",""DE""]",/ohtKDyxpJxlO876WUTALkSZwRn0.jpg,/mOsg2l9zq315ouw55rbNATSwgU1.jpg,https://www.youtube.com/watch?v=z_AguDqCBvo,false
4858,54771,인베이젼,The Invasion,"정신과 의사 캐롤(니콜 키드먼)과 동료의사 드리스콜(다니엘 크레이그)은 정체 불명의 물질이 잠자는 인간에게 침투해 겉모습은 그대로 둔 채 정신세계를 변화시키고 있음을 알게 된다. 감염자들이 늘어나면서 그들은 자신들과 다른 정상인을 색출해 또 다른 감염자로 만들려고 혈안이 된다. 그들에게 사로잡히지 않기 위해서는 절대 잠들거나, 절대 감정을 드러내서는 안 된다! 광기에 휩싸인 도시에서 누가 감염자이고 누가 정상인인지 판별하는 것조차 어려워지고... 캐롤은 어린 아들을 보호하기 위해 목숨을 건 탈주를 시작한다!!",2007-08-17,2007,99,en,"[""US""]",/3E2QQPLuZfYaTfi8XQ79E1U0tJB.jpg,/nPpIFyRRe33xKUj3nEHZZbz364x.jpg,https://www.youtube.com/watch?v=QsFHAg9Ij-0,false
8697,27032,성룡의 C.I.A,我是誰,"재키는 CIA 소속 특공대원. 그는 다른 특수 대원들과 함께 남아공의 최첨단 무기 연구소를 기습, 세명의 과학자를 납치하고 원폭과도 같은 위력을 지닌 무기로 개발 가능한 운석 에너지를 탈취하는데 성공한다. 그러나, 작전을 마무리 하고 귀환하던 중, 특공대 리더는 대원들을 사살하고 무기를 빼돌린다. 유일한 생존자인 재키는 그대로 정글에 버려지나 원주민들이 그를 구해낸다.  그러나, 그는 사고의 충격으로 기억을 잃은 상태. 원주민들로 부터 'Who Am I'란 이름을 얻고 그들과의 생활에 적응해 나가던 어느날, 재키는 우연히 랠리에 참가중인 자동차 행렬을 보게 되고 마침내 자신의 잃어버린 기억을 찾아 길을 떠나게 되는데. 재키는 도중에 사고를 당한 레이서 유키와 그녀의 오빠를 치료해 주다 랠리에 함께 참가하게 되고 무사히 목적지에 도착한 후 재키의 활약이 신문에 발표된다. 음모의 주역인 CIA의 간부 모건과 셔먼 장군은 재키의 생존 소식을 듣고 그를 없애려 한다.  한편, 홀로 위험에 빠진재키에게 미모의 사진기자 크리스틴이 접근, 그를 돕겠다고 나서는데. 차츰 자신의 기억을 되찾기 시작한 재키는 서서히 음모의 정체를 알게 되고 단서를 찾아 네덜란드로 향한다. CIA의 모건일당은 재키를 제거하려 혈안이 되고 크리스틴과 재키는 쉴 틈없이 닥쳐오는 위기를 겪으며 마침내 CIA 본부로 잠입하는데.",1998-01-17,1998,120,cn,"[""HK""]",/uQX8PYiQpl4bmkPvcDlKzdEqL53.jpg,/c8jufUMUxgY5cLFgOF3oNbNiHYj.jpg,https://www.youtube.com/watch?v=iLo5g4HHyBE,false
446354,180497,더 포스트,The Post,"1971년, 뉴욕 타임즈의 ‘펜타곤 페이퍼’ 특종 보도로 미 전역이 발칵 뒤집힌다. 트루먼, 아이젠하워, 케네디, 존슨에 이르는 네 명의 대통령이 30년간 감춰온 베트남 전쟁의 비밀이 알려지자 정부는 관련 보도를 금지시키고, 경쟁지 워싱턴 포스트의 편집장 벤은  베트남 전쟁의 진실이 담긴 정부기밀문서 ‘펜타곤 페이퍼’ 입수에 사활을 건다. 결국 4천 장에 달하는 정부기밀문서를 손에 쥔 벤은 미 정부가 개입하여 베트남 전쟁을 조작한 사건을 세상에 공개해야 한다고 주장하고, 최초의 여성 발행인 캐서린은 회사와 자신, 모든 것을 걸고 세상을 바꿀 결정을 내려야만 하는데…",2017-12-22,2017,116,en,"[""US"",""IN""]",/vmUdZ4OOiBHIGnG0rRBbjR8tKH0.jpg,/8sb4aBST28vN3rBz704XJczS0Ld.jpg,https://www.youtube.com/watch?v=nrXlY6gzTTM,false
346648,178827,패딩턴 2,Paddington 2,"런던 생활 3년 차, 현지 적응 완료한 패딩턴은 이발소 보조, 아쿠아리움 청소, 창문 닦기까지 섭렵  자칭 알바 마스터로 거듭난다. 루시 숙모의 100번째 생일 선물 비밀의 ‘팝업북’을 사기 위해  한 땀 한 땀 돈을 모으던 패딩턴에게 닥친 곰생 최대 위기! 변장의 대가 피닉스에 의해 비밀의 팝업북 도둑 누명을 쓰고 감옥에 갇히게 된 것! 그러나 이대로 물러설 수는 없다. 새로운 감옥 친구들과 브라운 가족의 도움으로 탈출을 감행, 진짜 범인 피닉스를 찾기 위한 털 날리는 추격을 시작하는데...",2017-11-09,2017,104,en,"[""FR"",""GB""]",/pNhRayaQXxCDAb4h4Yx1m0qxSsF.jpg,/kRVUMsXFzhuXjr20JcCGc6TapxA.jpg,https://www.youtube.com/watch?v=07Um1PY_P4o,false
1907,3285,비치,The Beach,"일상으로부터 탈출을 꿈꾸는 리차드는 자기 나름의 여행 철학을 지닌 청년이다. 그는 태국의 어느 허름한 호텔에서 마약 중독자 대피로부터 환상의 섬에 대한 이야기를 듣는다. 바로 그 다음 날, 대피는 자살하고 리차드는 낡은 지도 한 장을 얻는다. 리차드는 옆방의 프랑스 연인 한 쌍과 함께 파라다이스를 찾아나서고, 그들은 우여곡절 끝에 환상의 섬에 도착한다. 그러나 그 곳에는 이미 지도자 살을 비롯한 관광객들이 정착해 있었다. 그들과 어울려 꿈 같은 나날을 보내던 리차드는 섬 원주민들과 맞닥뜨리면서 점점 회의에 빠지게 되는데...",2000-02-03,2000,119,en,"[""GB""]",/wUngveNZ20DEisODkb0vZJVXzyR.jpg,/f7sQHmdZdPHaRVt3428XmdoZ8Hs.jpg,https://www.youtube.com/watch?v=t99_nC_tYVM,false
4032,5970,마이 걸,My Girl,"장의사인 아빠 해리와 삼촌 필, 정신이 혼미한 할머니와 함께 살고 있는 베이다는 늘 외롭다. 베이다에게 친구는 어리숙하고 수줍은 토마스 뿐, 아빠 해리는 베이다의 출산으로 아내를 잃은 후 가족들에게 조차 감정적으로 격리된 채 어린 딸이 소녀로 성장해가는 과정을 느끼지 못한다. 사춘기에 접어든 베이다는 국어선생님에 연정을 품기도 하는데, 이런 베이다에게 또다른 일이 생긴다. 아빠 해리가 미용사 셀리에게 관심을 보이기 시작한 것. 베이다는 셀리에게 질투를 느끼고 아빠를 잃은 것 같은 마음에 외로움은 점점 더해 간다. 게다가 토마스 마저 벌에 쏘여 알레르기로 죽자 베이다는 큰 충격을 받는다. 그제서야 해리는 엄마를 잃은 어린 소녀에게 아빠의 사랑이 얼마나 필요했던가를 깨닫고, 그간의 오해를 이해시킨다.",1991-11-27,1991,103,en,"[""US""]",/tlPPTo7aDFr6YfBMTd1Uc6NsJb7.jpg,/vSd89kiENYeFa6mPHzsM5BgliPm.jpg,https://www.youtube.com/watch?v=KSyKO0Lklmo,false
499701,203224,도라와 잃어버린 황금의 도시,Dora and the Lost City of Gold,"동물학자인 어머니 ‘엘레나’(에바 롱고리아), 고고학자인 아버지 ‘콜’(마이클 페나)과 함께 열대 우림을 모험하며 어린 시절을 보낸 ‘도라’(이사벨라 모너)는 이제 16살이 됐다. 할머니(아드리아나 바라자)와 사촌 ‘디에고’(제프리 월버그)와 도시에서 살게 된 ‘도라’는 무질서한 학교에 입학하게 된다. 어느 날, 현장 학습으로 간 자연사 박물관에서 ‘도라’와 세 친구들은 의문의 도둑 무리에게 납치당한다. 그들은 역사상 가장 진귀한 고고학적 발견물인 고대의 잃어버린 도시 파라파타와 ‘도라’의 부모님을 만나길 소망하는데… ‘도라’와 그의 원숭이 ‘부츠’, 그리고 친구들은 수백년 전 잃어버린 도시의 비밀을 찾아 부모님을 구해낼 수 있을까?",2019-08-08,2019,102,en,"[""US""]",/7cDXuwO5pUMEZy95KVqT1D6plbz.jpg,/ltt9yiCGmCQZunmxtkhtPxzmDzx.jpg,https://www.youtube.com/watch?v=ksj69JaBrAo,false
482321,261273,고장난 론,Ron's Gone Wrong,"최첨단 소셜 AI 로봇 비봇이 모든 아이들의 친구가 되는 세상. 비봇을 갖는 것이 유일한 소원인 소심한 소년 바니에게도 드디어 론이라는 비봇이 생겼다. 그러나 첨단 디지털 기능과 소셜 미디어로 연결된 다른 비봇들과는 달리, 네트워크 접속이 불가능한 고장난 론. 자유분방하고 엉뚱한 론으로 인해 벌어지는 엉망진창, 스릴 넘치는 모험을 함께하며 바니는 진실한 우정이 무엇인지 점점 깨닫게 되는데..",2021-10-14,2021,107,en,"[""GB"",""US""]",/ljYdrF1faaWbzcrZuQ6BTqfVHcS.jpg,/40WhgHxqkVPJeFIGeVFF48DB5e5.jpg,https://www.youtube.com/watch?v=8I8nMtzN05s,false
407436,193175,모글리: 정글의 전설,Mowgli: Legend of the Jungle,"동물들의 손에 자란 인간의 아이, 모글리. 거대한 운명을 짊어진 소년이 숙명적인 싸움을 시작한다. 정글과 인간 세계를 오가는 늑대 소년의 성장을 그린 모험 드라마.",2018-11-25,2018,105,en,"[""GB"",""US""]",/h7I3BJvKJSWaethYNr09Kg0Fplf.jpg,/pApaVlxJCp2o4mrzCAD3AaLjq77.jpg,https://www.youtube.com/watch?v=OVBjPpUlQrE,false
44912,87430,그린 랜턴: 반지의 선택,Green Lantern,"머나먼 은하계에는 무한한 힘을 지닌 반지로 지구를 포함한 총 3600개 섹터로 구분된 행성들을 수호하는 그린랜턴 군단이 존재하고 있었다. 그러나 우주의 빛이 사라지고 강력해진 악의 기운으로 최악의 위기가 다가오자, 그린랜턴의 수장은 지구에 불시착해 그의 파워 링이 선택하는 대로 할 조던을 후계자로 맞는다. 그린랜턴의 집결지인 오아 행성으로 불려온 할 조던은 훈련을 통해 섹터 2814의 지구를 담당하게 된다. 그 사이, 모든 생명체들을 파괴시킬 가장 어두운 밤이 오리라는 예언이 실현되면서 새롭게 탄생한 악의 존재들 역시 점점 파워를 키워가는데...",2011-06-14,2011,114,en,"[""US""]",/zpKF4wOfvr8eGvPEf2vNPsoUmn6.jpg,/tS3ByIQR6V61DaWhEIFbLSuLK5Q.jpg,https://www.youtube.com/watch?v=ojYMekJgqJU,false
1213,3176,리플리,The Talented Mr. Ripley,호텔보이이자 피아노 연주로 생활하는 톰 리플리 (맷 데이먼). 어느날 대학 재킷을 빌려입고 피아노 연주 대역을 하다 선박 부호 그린리프의 제의를 받는다. 이태리에서 빈둥대는 아들 디키 그린리프 (주 드로)를 데려오면 천달러를 주겠다는 것. 디키가 좋아하는 재즈도 공부하면서 연구한 톰은 이태리로 가 디키를 만나는데 상류사회의 화려함과 디키의 연인 마지 (기네스 팰트로)에게도 호감을 느낀다. 그러나 계약기간은 점차 만료되어 가는데...,1999-12-25,1999,140,en,"[""US""]",/6ojHgqtIR41O2qLKa7LFUVj0cZa.jpg,/51UDa3IuGyiKGe2MgMcLGvJE2Fm.jpg,https://www.youtube.com/watch?v=Ylc5ToQoLg0,false
198375,109633,언어의 정원,言の葉の庭,구두 디자이너를 꿈꾸는 고등학생 다카오는 비오는 날 오전에는 학교 수업을 빼먹고 도심의 정원으로 구두 스케치를 하러 간다. 어느 날 그는 우연히 유키노라는 여인과 정원에서 만나게 된다. 그녀는 그보다 연상으로 보이지만 세상과 동떨어진 듯한 삶을 살고 있는 여인. 나이 차이가 나는 그들의 예상치 못한 우연한 만남은 비가 오는 날이면 그 정원에서 계속 이어진다. 이름도 나이도 알지 못하지만 걷는 법을 잊어버린 그녀를 위해 다카오는 구두를 만들어 주기로 결심한다. 하지만 장마가 끝나갈 무렵 그들 사이에는 뭔가 말하지 못한 것들이 남아 있는데...  과연 다카오는 그의 감정을 행동이나 말로 옮길 수 있을까?,2013-05-31,2013,46,ja,"[""JP""]",/5KhyIJiLMJ7M2IuKhzaj1cce4Rd.jpg,/bhQmjF9OBpFhcLeXY937jMwxNgc.jpg,https://www.youtube.com/watch?v=FMabhvDoolc,false
643215,281570,아스테릭스: 더 미들 킹덤,Astérix & Obélix : L'Empire du Milieu,"초인적인 힘을 가진 갈리아의 용사 '아스테릭스'와 '오벨릭스'는 반역자들로부터 망명한 황제의 딸의 간곡한 부탁에 팔을 걷어붙인다. 하지만 그들의 숙적 로마 황제 '시저'와 배우자 '클레오파트라'도 강력한 군대를 앞세워 같은 목적지로 향하고 있었는데... 주먹뿐인 두 용사와 압도적인 로마 제국의 역사에 기록되기 애매한 골때리는 전쟁, 시-작!",2023-02-01,2023,111,fr,"[""FR"",""BE""]",/zoW6PYtjQ0iEPIqDm9u5DaOr6N4.jpg,/n9wlAmb4vEgZHghtqsXXj95PocJ.jpg,https://www.youtube.com/watch?v=poBI837NxbI,false
296524,162598,딥워터 호라이즌,Deepwater Horizon,"2010년 4월 20일, 미국 루이지애나주 앞바다 멕시코만 석유 시추선 ‘딥워터 호라이즌’ 호. 무리한 작업량으로 인하여 이미 배가 시한폭탄 같은 상태임에도  본사는 일정과 비용을 이유로 안전검사를 무시한다. ‘딥워터 호라이즌’ 호의 총 책임자 ‘지미’(커트 러셀)와 엔지니어 팀장 ‘마이크’(마크 월버그)는 이에 반대하지만,  본사 관리자 ‘돈’(존 말코비치)은 이런 항의를 묵살하고 작업을 강행한다. 본격적인 작업이 시작된 직후, 굴착반 ‘케일럽’(딜런 오브라이언)은 시추관에서 이상 징후를 감지한다. 그리고 그 순간, 배 전체를 뒤흔드는 폭발음과 함께 ‘딥워터 호라이즌’ 호는 거대한 화염에 휩싸이는데...  사상 최악의 해양 재난  참혹한 불길 속, 살아남기 위한 그들의 사투가 시작된다!",2016-09-28,2016,107,en,"[""US""]",/bnEgrngNKsHh7B7eAMEBQf0cjYe.jpg,/lrMZPHEPPf6tvdOpTK2KAvtjW6K.jpg,https://www.youtube.com/watch?v=S-UPJyEHmM0,false
10948,1033,토드와 코퍼,The Fox and the Hound,"엄마 잃은 꼬마 여우 토드는 숲속 친구들의 도움으로 마음씨 좋은 드위드 할머니 댁에서 살게 되고, 이웃집 사냥꾼 에이모스는 어린 사냥개 코퍼를 데려와 키우게 된다. 서로 적이 될 것이라는 사실을 모른채, 어느날, 토드는 바깥 구경을 나갔다가 코퍼를 보게 되고 둘은 금방 친구가 된다. 영원한 우정을 약속한 둘은 코퍼의 기나긴 사냥여행으로 잠시 헤어지게 된다. 시간이 흘러 사냥 여행을 다녀온 코퍼는 의젓한 사냥개가 되었고, 코퍼에게 인사하러 갔던 토드는 늙은 사냥개 치프와 에이모스에게 쫓기는 신세가 된다.   토드는 이리저리 도망치다 결국 코퍼에게 발견되지만, 코퍼는 이번 한 번만 봐주겠다며 그를 놓아준다. 하지만, 뒤늦게 토드를 발견한 치프는 토드를 뒤쫓다가 다리에서 떨어져 다리가 부러지는 부상을 입게 되고, 이에 코퍼는 토드에게 복수를 다짐한다. 한편, 에이모스에게 쫓기는 토드가 걱정된 할머니는 멀리 사냥 금지 구역에 토드를 놓아 준다. 할머니의 품을 떠나서 홀로 야생의 세계에 적응을 하려 애쓰던 토드는 예쁜 여자친구 빅사를 만나서 모처럼 즐거운 시간을 보내는데.",1981-07-10,1981,82,en,"[""US""]",/yGbS7zQB7lzuprXi794fQe3VoX.jpg,/lNmIAX1IuPIEPMHhLBEm4wmhYX0.jpg,https://www.youtube.com/watch?v=LhV6BBvt8Vs,false
521029,203513,애나벨 집으로,Annabelle Comes Home,"퇴마사 워렌 부부는 저주받은 인형 애나벨을 발견하고 집에 있는 오컬트 뮤지엄 진열장에 격리시킨다. 또 다른 초자연적인 현상을 연구하기 위해 워렌 부부가 떠난 사이, 집에 남아있던 10살 딸 주디와 베이비시터는 ‘절대 들어가지 말라’는 경고를 무시한다. 탈출한 애나벨은 모든 악령들을 깨우고, 잊을 수 없는 공포의 밤을 준비하는데…",2019-06-26,2019,106,en,"[""US""]",/5riD6QkCFAo0FiKbD2oIHg7ijSj.jpg,/jB98SrdXAYSbiprjIwc7WfVCuCV.jpg,https://www.youtube.com/watch?v=bCxm7cTpBAs,false
11451,33830,허비: 첫 시동을 걸다,Herbie Fully Loaded,"스스로 생각하고, 알아서 움직이고, 그녀를 사랑하는... 살아있는 차 허비... 53번 넘버를 달고 있는 흰색의 작은 폭스바겐 허비가 자신의 운명을 찾고자 하는 신세대 여성 카레이서 린제이 로한과 함께 돌아왔다.  새 파트너, 새로운 친구들의 도움으로 더욱 강하고, 빠르고, 허비스럽게 변신한 허비! 상상초월의 기능으로 개조되어 세계 최대 자동차 레이싱 경기인 NASCAR(나스카)의 챔피온컵에 도전하는 허비와 함께 그 누구도 상상할 수 없었던 다이나믹 레이스가 펼쳐진다.",2005-06-19,2005,100,en,"[""US""]",/7lTfTZ8CDfXw09eAv3OOvsbCVgs.jpg,/u6qrMY2PIzXwmydmKNHmVDFbjaV.jpg,https://www.youtube.com/watch?v=K0aTcuB9IPw,false
11249,8967,"사탄의 인형 5: 처키, 사탄의 씨앗",Seed of Chucky,"무책임한(?) 살인마 인형 부모, 척키와 티파니 사이에서 태어난 글렌은 부모의 살인극이 영화로 만들어진다는 이야기를 듣고 할리우드로 향한다. 그곳에서 척키와 티파니는 지옥으로부터 부활하고, 새로운 환경에서 살인을 즐긴다. 하지만 글렌이 부모의 살인마 길을 따르려 하지 않자 척키는 속이 상한다. 한편, 티파니는 자신이 가장 좋아하는 여배우 제니퍼 틸리가 자신들을 소재로 한 영화에 출연한다는 이야기를 듣고 흥분하는데...",2004-11-12,2004,86,en,"[""US""]",/vd9K93gQ9whMKjXzADZanxWpIXM.jpg,/eZOt0qAmxwCXyJHLgEIEKdjQVM8.jpg,https://www.youtube.com/watch?v=U18RvBCCGEg,false
9035,44828,슬리더,Slither,"아름다운 부인과 부유한 삶을 모두 이룬, 어느 것 하나 부러울 것 없는 남자 그랜트. 평소와 다름 없던 어느 날 저녁 술에 취한 채, 숲 속에 들어갔다가 기분 나쁘게 번들거리는 무언가를 발견한다. 호기심을 참지 못하고 가까이 다가간 그랜트에게 연체동물의 촉수 같은 것이 달라붙고 급기야 그의 몸 속으로 들어가 자리잡게 된다! 그랜트가 괴생물체에 감염된 이후, 마을 주변의 농가 가축들이 처참하게 절단되거나 파헤쳐진 채 발견되는 끔찍한 사건이 발생하고 그랜트의 아내 스탈라는 언제부터인가 이상한 소리와 냄새가 집 안에 감돌고 있음을 느끼게 된다. 불안감에 떨고 있는 그녀 앞에 나타난 남편, 그러나 그는 더 이상 인간이 아니다. 흉측하게 부풀어오른 얼굴과 촉수처럼 늘어진 팔, 피비린내를 풍기는 괴물일 뿐! 그랜트는 배에 생긴 징그러운 촉수로 사람들에게 자신의 바이러스를 전파하며 거대한 유충들을 생산(?)하기 시작한다. 그랜트의 유충들은 곳곳으로 퍼져나가고 그들에게 감염된 사람들은 좀비로 깨어난다.",2006-03-31,2006,96,en,"[""CA"",""US""]",/1O8shAaDwa8Xn58KFf7Gdjv4XKO.jpg,/kUpD6EnpnQBi3mjYxmiM4xvuh8g.jpg,https://www.youtube.com/watch?v=2IBFP82BJ3I,false
7347,55721,엘리트 스쿼드,Tropa de Elite,"1980년대 중반 폴란드 출신 교황 바오로 6세가 브라질 리우데자네이로에 세 번째 방문을 하는데 하필 유명한 슬럼가 favela 역의 한 호텔에 묵는다고 고집을 피운다. 국민의 95% 이상이 천주교인이기 때문에 교황이 위태로워져서도 안되고 한 방의 총소리도 근처에서 들리지 않게 하기 위해 브라질 정부는 몸살이 난다.  교황방문 6개월 전, 극심한 부패로 경외와 경멸을 동시에 받으며 경찰 위신은 바닥에 떨어져 있는 상태에 언제 어디서 총을 맞을지 모르는 이 지역에 두 명의 경찰 신참이 들어오는데...",2007-10-05,2007,115,pt,"[""BR""]",/wFMkqerSlifIae2cja6K1fdvz2G.jpg,/huUgrGkCetYSkDl5fMvZCXCbFKl.jpg,https://www.youtube.com/watch?v=WNrC-vLpTGI,false
763,1241,데드 얼라이브,Braindead,수마트라의 스컬섬에 사는 악마원숭이가 밀렵군에게 포획되어 뉴질랜드의 한 동물원으로 이송된다. 한편 홀어머니와 함께사는 라이오널은 카드점을 통해 라이오널이 자신의 운명의 남자라고 생각해버린 잡화점 아가씨 파퀴타의 열렬한 구애에 넘어가 함께 동물원으로 데이트를 가게된다. 2층에서 이들의 행각을 지켜보던 라이오널의 어머니는 몰래 이들을 따라서 동물원으로 가게 되는데...,1992-08-13,1992,97,en,"[""NZ""]",/pa39D8TQs6aNw3hiUs4jLjHVUB0.jpg,/ecZ6MQ3Y63dtn35km6odO0e39aQ.jpg,https://www.youtube.com/watch?v=Ytg1JFrI2AA,false
11187,1993,사탄의 인형 3,Child's Play 3,"앤디 바클레이가 살인마 찰스 리 레이의 혼이 깃들어있는 처키 인형의 악몽으로부터 벗어난지 8여 년의 시간이 흘렀다. 어느날 밤 악명높은 살인마 레이가 경찰의 추격을 피해 인형공장으로 숨어든다. 총상으로 인한 과다 출혈로 죽음을 맞이하게 된 그는 타인의 육체 속에 자신의 영혼을 주입시키기 위해 불가해한 주문을 외우지만 의도와는 달리 굿가이 인형의 몸 속으로 들어가게 된다.  그렇게 레이는 처키 인형으로 되살아나고, 이제 그가 인형의 몸밖으로 벗어나 인간으로 부활하기 위해서는 누군가의 육체가 필요하다. 이제 16세의 청년으로 성장한 앤디는 캔트 군사관학교에 입학, 그곳에서 새 삶을 시작하려한다.  그러나 TV 시청 도중 굿가이인형 광고를 본 앤디는 공포로 전율하게 된다. 사탄의 인형 처키의 부활과 그가 몰고올 피바람을 예감한 것이다.  앤디의 행방을 쫓아 캔트 군사관학교까지 따라온 처키...",1991-08-30,1991,90,en,"[""US""]",/6toMk9OCuDYEEf733Bzlq3yiw3z.jpg,/qjhiDZoyowqfQMSZIiTX5FJBxtU.jpg,https://www.youtube.com/watch?v=3No1jTRSvg8,false
763164,262755,에이펙스,Apex,"상류층 부자들은 현실과 가상이 뒤섞인 에이펙스 섬에 모여 거액의 돈을 지불하고 인간 사냥을 즐긴다. 그 때, 무기징역을 받고 평생 감옥에 갇혀 살아야 했던 멀론이 그들의 사냥감으로 선택되는데 6명의 사냥꾼들은 멀론의 노쇠한 외모를 보고 그의 실력을 믿지 않는다. 전직 경찰로 웬만한 특수 요원보다 죽을 고비를 더 많이 넘겼던 멀론… 완전무장한 사냥꾼들로부터 살아남기 위해 완벽한 생존 전략을 세워야 하는데…",2021-11-12,2021,93,en,"[""CA"",""AE"",""US"",""GB""]",/oyYS1EJm7fB3XogtXTOp5a2OPbA.jpg,/4gKxQIW91hOTELjY5lzjMbLoGxB.jpg,https://www.youtube.com/watch?v=Pompk1znaIw,false
820,3386,JFK,JFK,1963년 12월 22일 텍사스에서 케네디 저격사건이 일어난다. 범인으로 체포된 오스왈드는 계속 저격 사실을 부인하다가 경찰에 호송되던 중에 암살당한다. 이후 사건의 수사를 위해 진상조사 위원회가 열리고 오스왈드의 단독범행으로 결론이 내려진다. 그러나 수사방법에 의문을 제시한 많은 사람들 중의 한 명인 지방검사 짐 개리슨(케빈 코스트너)은 각고의 노력을 거듭해 많은 증거를 확보하는데...,1991-12-20,1991,189,en,"[""US"",""FR""]",/jJb27pHZeQgQoxso3QVIFsMZn5c.jpg,/77gjiDyD94aJfqZq6AJAcMLxZhd.jpg,https://www.youtube.com/watch?v=s8az13Y1rUM,false
290865,132402,타짜: 신의 손,타짜: 신의 손,삼촌 고니의 승부욕과 손재주를 닮은 대길은 노름판에서 미나를 보고 첫눈에 사랑에 빠지지만 바로 그 다음날 불미스러운 일에 연루되어 동네를 떠나게 된다. 강남의 하우스에 입성하게 된 대길은 타고난 기술과 매력을 활용해 선수로 급성장한다. 배신과 음모가 판을 치는 노름판에서 우 사장을 만나 사랑에 빠지지만 순진했던 그의 마음은 이용만 당한 채 버려진다. 황당한 액수의 채무와 장기 탈취 등으로 노름판 밑바닥까지 내려가게 된 대길은 우연히 고광렬을 만나고 노름판의 패가 아닌 노름꾼의 눈을 읽는 기술을 터득하게 되면서 재기의 발판을 다지게 된다.,2014-09-03,2014,147,ko,"[""KR""]",/pqvIcZWo1syeTXBMVGNqerJ32Co.jpg,/tW8H0Bn1vptVAS2SZASmkkl2K5P.jpg,https://www.youtube.com/watch?v=o6qYB5ZmlEs,false
175112,132632,팅커벨 5: 해적 요정,Tinker Bell and the Pirate Fairy,호기심 많은 가루지킴이 요정 자리나는 요정 가루가 보여주는 마술 같은 능력을 늘 신기해 한다. 개리 요정은 신비한 푸른 가루로 요정 가루를 더욱 더 많이 만들어 내는 능력을 자리나에게 보여주며 가루지킴이 요정들은 신비한 능력을 지닌 요정 가루를 늘 조심이 다뤄야 한다고 당부 한다. 호기심 많은 자리나는 개리 요정 몰래 숨겨온 요정 가루를 이용해 자신의 집에서 여러 실험을 하게 되고 호기심만큼이나 위험한 실험들도 하게 된다. 옆에서 지켜보던 팅커벨은 요정 가루의 신비로운 힘을 경계할 필요가 있다는 생각을 하게 된다. 요정 가루를 이용해 픽시할로우에 한바탕 소동을 일으킨 자리나에게 개리 요정은 더 이상 가루지킴이 요정 일을 맡길 수 없다고 말하는데...,2014-02-13,2014,78,en,"[""US""]",/q3ninsEUK2S4UmD15Tr1jOFjmR1.jpg,/vcLpxfpfKCKGiTlUx83CzKxRDT2.jpg,https://www.youtube.com/watch?v=Et4zsoUNb_0,false
484247,190939,부탁 하나만 들어줘,A Simple Favor,"모든 것이 완벽해 보이는 에밀리와 친해진 싱글맘 스테파니. 지루한 일상에서 벗어나 색다른 우정을 즐기던 어느 날, 에밀리가 감쪽같이 사라진다. 작은 부탁 하나만 남기고.",2018-09-13,2018,117,en,"[""CA"",""US""]",/r4cukAGg6pDcD6f9sHHEr6IL8jt.jpg,/ugDSJKMEexMt1d38uyzRnVFsDIh.jpg,https://www.youtube.com/watch?v=rAqMlh0b2HU,false
