source_movie_id,target_movie_id,score,co_rating_count
13971,258489,0.581293,62
13971,153518,0.580487,49
13971,17610,0.575521,60
13971,583083,0.575372,34
13971,12279,0.574324,70
13971,9947,0.572236,68
13971,9992,0.571467,51
13971,59965,0.570680,56
13971,18405,0.568710,39
13971,14001,0.568689,31
13971,1250,0.561394,114
13971,11679,0.558569,40
13971,47964,0.554420,52
13971,68817,0.551615,62
13971,23437,0.548291,34
13971,12620,0.543290,164
13971,9360,0.540811,67
13971,9946,0.538888,41
13971,98566,0.538194,58
13971,1690,0.532710,63
13971,8920,0.530612,89
13971,619,0.524127,67
13971,314,0.519637,95
13971,1735,0.518832,79
13971,5549,0.517773,35
13971,9678,0.517544,68
13971,454983,0.516517,96
14001,14199,0.625486,59
14001,33217,0.621597,39
14001,11428,0.616622,60
14001,9453,0.603720,44
14001,9904,0.594928,35
14001,12572,0.589967,34
14001,8867,0.569619,54
14001,13971,0.568689,31
14001,23398,0.561451,58
14001,56288,0.558927,34
14001,13969,0.555656,41
14001,11649,0.544576,65
14001,13673,0.541131,60
14001,2124,0.540684,38
14001,9530,0.533937,109
14001,7090,0.526367,32
14001,250546,0.522403,231
14001,12599,0.521986,54
14001,12279,0.520000,110
14001,11011,0.507658,105
14001,19585,0.500219,63
14001,9029,0.496764,127
14001,4478,0.496459,64
14001,340102,0.493112,37
14001,9907,0.491296,56
14001,23437,0.491036,202
14001,265208,0.488956,52
14001,9053,0.485144,56
14001,11187,0.484799,113
14001,11074,0.484665,57
14001,12139,0.482572,91
14001,610253,0.474123,47
14001,216015,0.474009,98
14001,345940,0.473929,97
14001,867,0.470897,68
14001,320288,0.469447,62
14001,1788,0.468283,95
14001,10781,0.467913,213
14001,4858,0.467906,152
14001,14191,0.465458,45
14001,8814,0.464912,216
14001,13483,0.463255,103
14001,9383,0.456157,264
14001,158015,0.452104,314
14001,631843,0.451996,58
14001,10718,0.450308,36
14001,12208,0.449510,37
14001,19912,0.448511,243
14001,314,0.446501,182
14001,37821,0.444955,68
14003,270946,0.589124,30
14003,126963,0.587035,31
14003,241259,0.542985,30
14003,105864,0.505719,40
14003,12140,0.477353,106
14003,159824,0.477270,44
14003,231,0.465639,42
14003,12599,0.464867,49
14003,140300,0.439684,54
14003,9825,0.432307,38
14003,315465,0.429285,38
14003,170687,0.416953,32
14003,338766,0.413576,34
14003,8204,0.409669,40
14003,339964,0.409318,46
14003,8967,0.400305,31
14003,11009,0.399002,31
14003,57800,0.393834,41
14003,37933,0.390096,56
14003,7549,0.385721,71
14003,660,0.384723,34
14003,49519,0.378280,56
14003,246,0.376758,55
14003,64328,0.375985,39
14003,12222,0.371930,63
14003,76492,0.370470,68
14003,249397,0.366618,32
14003,12207,0.363820,57
14003,140607,0.361677,156
14003,181812,0.359818,54
14003,142,0.358512,74
14003,429617,0.355934,64
14003,38142,0.350401,97
14003,46195,0.349342,45
14003,14756,0.341878,102
14003,27022,0.336129,61
14003,166426,0.334226,45
14003,1933,0.334172,107
14003,14069,0.333279,133
14003,590,0.332891,31
14003,15999,0.331079,93
14003,150689,0.330092,34
14003,62177,0.329166,124
14003,8914,0.328164,58
14003,9297,0.327827,64
14003,6312,0.327377,58
14003,10673,0.326609,37
14003,1865,0.325251,109
14003,15512,0.320645,84
14003,553,0.315403,46
14052,24402,0.568747,37
14052,321258,0.534314,59
14052,360920,0.505261,42
14052,400155,0.493067,36
14052,35019,0.480284,34
14052,428078,0.478133,64
14052,481084,0.436150,31
14052,51828,0.421149,58
14052,76285,0.419690,78
14052,9336,0.413678,1612
14052,364689,0.409850,43
14052,454626,0.405966,75
14052,36419,0.404554,45
14052,12309,0.399087,823
14052,257445,0.394462,87
14052,591273,0.388345,37
14052,423204,0.387418,47
14052,446807,0.384220,37
14052,13888,0.382335,167
14052,37056,0.374853,80
14052,246403,0.368584,85
14052,899082,0.363877,33
14052,23172,0.363589,59
14052,353491,0.363093,104
14052,443791,0.362191,47
14052,339692,0.361340,57
14052,268896,0.360292,92
14052,339846,0.355979,82
14052,9907,0.354114,88
14052,3591,0.350758,90
14052,580489,0.348658,56
14052,41513,0.347721,83
14052,205584,0.344786,76
14052,12208,0.343936,300
14052,431580,0.343477,33
14052,5689,0.340746,745
14052,16113,0.340531,122
14052,11187,0.338401,271
14052,13969,0.337529,100
14052,12139,0.336811,419
14052,11814,0.331892,1764
14052,151960,0.329338,71
14052,503736,0.328414,73
14052,266647,0.328148,56
14052,427641,0.327665,103
14052,136418,0.326734,36
14052,14199,0.323001,98
14052,384521,0.322707,108
14052,9992,0.322087,49
14052,412117,0.321280,42
14069,110420,0.611377,723
14069,37797,0.572943,824
14069,15916,0.567868,100
14069,2039,0.547035,106
14069,372058,0.526964,1045
14069,378064,0.522137,380
14069,476292,0.512468,48
14069,315465,0.510839,278
14069,359364,0.503479,30
14069,667520,0.502239,48
14069,129,0.502069,2459
14069,81,0.494733,1571
14069,15137,0.494457,364
14069,16859,0.494169,1520
14069,33320,0.490396,518
14069,8392,0.487659,2015
14069,4935,0.487535,2185
14069,10515,0.486392,1529
14069,128,0.485898,2079
14069,13398,0.483365,636
14069,149871,0.476890,436
14069,9323,0.474481,1342
14069,149870,0.471239,848
14069,21519,0.467563,55
14069,4977,0.466783,1316
14069,187022,0.464631,39
14069,315011,0.464248,93
14069,12140,0.461000,551
14069,28874,0.459527,653
14069,184314,0.457782,38
14069,11471,0.454217,65
14069,12429,0.451616,1336
14069,18491,0.449700,593
14069,15370,0.448576,684
14069,51739,0.447557,918
14069,44154,0.445350,34
14069,301,0.445007,101
14069,10997,0.444953,93
14069,11621,0.442113,1071
14069,315162,0.440355,94
14069,2517,0.439896,162
14069,10494,0.438102,747
14069,15371,0.436284,471
14069,568160,0.431266,231
14069,30018,0.430851,203
14069,4550,0.428420,328
14069,606856,0.424873,53
14069,776305,0.418808,39
14069,1678,0.418781,103
14069,11423,0.415629,468
14160,10681,0.486109,26956
14160,569094,0.453436,341
14160,27945,0.448464,96
14160,12,0.424510,22198
14160,550205,0.424312,102
14160,150540,0.401632,15915
14160,803,0.401263,386
14160,10193,0.399096,15933
14160,585,0.397713,21793
14160,2062,0.393373,19327
14160,10098,0.392633,890
14160,961323,0.390416,51
14160,862,0.384051,19879
14160,10386,0.382196,5268
14160,508965,0.376300,1405
14160,354912,0.363552,7112
14160,9806,0.362284,21198
14160,12493,0.360813,626
14160,8392,0.355117,7741
14160,301,0.352409,597
14160,13398,0.337534,989
14160,79224,0.336043,80
14160,901,0.335736,1551
14160,3782,0.334236,966
14160,10191,0.334090,15013
14160,606856,0.333396,236
14160,11878,0.331651,1749
14160,283566,0.325002,87
14160,10515,0.323335,4282
14160,10775,0.321912,1467
14160,284,0.320311,2058
14160,863,0.319954,12460
14160,47002,0.318914,35
14160,128,0.318148,7929
14160,2517,0.317776,369
14160,8587,0.317136,14291
14160,914,0.315503,2010
14160,177572,0.311419,11894
14160,24128,0.310819,622
14160,149871,0.309325,783
14160,575264,0.308649,64
14160,37797,0.306041,1265
14160,324857,0.305150,6439
14160,3082,0.304416,2415
14160,11953,0.304232,497
14160,2440,0.303805,420
14160,916224,0.303291,65
14160,567,0.301726,6569
14160,81,0.301111,4144
14160,16859,0.299909,4318
14161,314,0.664930,1124
14161,415,0.664916,1821
14161,1979,0.658152,2219
14161,18823,0.654147,1718
14161,10196,0.645741,982
14161,9738,0.645482,3041
14161,10214,0.644743,301
14161,44912,0.643211,1886
14161,8645,0.641058,1352
14161,11667,0.640408,552
14161,2124,0.639712,174
14161,9480,0.638300,2195
14161,435,0.634214,4371
14161,39691,0.633328,118
14161,7278,0.632718,502
14161,91314,0.632588,1144
14161,49730,0.629777,440
14161,480414,0.629737,82
14161,625450,0.628288,50
14161,440,0.622511,1244
14161,8487,0.620440,1945
14161,44833,0.620291,1217
14161,14869,0.618093,1458
14161,929,0.618081,1784
14161,2486,0.617917,999
14161,14564,0.616805,117
14161,1735,0.614078,1126
14161,8920,0.613039,743
14161,1250,0.611438,1866
14161,10200,0.611273,1586
14161,9714,0.611261,727
14161,82700,0.609165,1076
14161,109418,0.607358,404
14161,335988,0.605987,470
14161,7840,0.605874,1353
14161,867,0.603435,271
14161,9072,0.602933,240
14161,216015,0.602857,682
14161,9341,0.602707,1143
14161,632727,0.600970,47
14161,11428,0.600127,114
14161,166424,0.597766,823
14161,9947,0.595276,889
14161,40264,0.594455,207
14161,9823,0.593711,456
14161,12237,0.593710,58
14161,10357,0.593529,746
14161,8966,0.593053,2819
14161,18239,0.592976,1606
14161,9360,0.592169,1120
14174,27,0.712124,47
14174,292431,0.646566,31
14174,2251,0.602392,30
14174,1378,0.588685,34
14174,249397,0.576374,34
14174,884,0.528476,33
14174,9532,0.519808,33
14174,414,0.500709,32
14174,10867,0.498100,32
14174,1734,0.495304,30
14174,216015,0.457630,32
14174,45243,0.448306,35
14174,755,0.444348,39
14174,8068,0.443575,33
14174,402,0.443189,53
14174,8247,0.441154,32
14174,36669,0.416218,30
14174,8966,0.416072,33
14174,9778,0.403147,31
14174,9659,0.394015,33
14174,615,0.392850,30
14174,3981,0.370703,38
14174,1791,0.364308,36
14174,772,0.362687,31
14174,7453,0.360037,31
14174,1907,0.353565,37
14174,9495,0.353059,30
14174,75,0.350440,37
14174,788,0.345340,39
14174,50544,0.341423,35
14174,591,0.340351,43
14174,217,0.338003,36
14174,58,0.334304,52
14174,345,0.332779,60
14174,1865,0.330512,33
14174,1391,0.328740,52
14174,14161,0.326450,41
14174,152584,0.325418,36
14174,7131,0.324272,32
14174,1278,0.317475,57
14174,51540,0.317392,30
14174,1364,0.314793,42
14174,251,0.312630,40
14174,285,0.311385,43
14174,854,0.298284,39
14174,421,0.297995,35
14174,3021,0.296894,30
14174,313369,0.290384,31
14174,7485,0.287047,34
14174,76025,0.282380,40
14191,11237,0.817589,50
14191,353491,0.801926,30
14191,9053,0.794661,33
14191,1375,0.765429,44
14191,10214,0.752322,71
14191,12139,0.747926,67
14191,2636,0.741816,32
14191,11667,0.737504,33
14191,11186,0.729454,32
14191,7278,0.725609,44
14191,10489,0.718190,35
14191,9607,0.715854,63
14191,14199,0.712652,101
14191,55301,0.704255,39
14191,9072,0.703765,73
14191,71676,0.702102,66
14191,314,0.694822,149
14191,9360,0.690463,91
14191,12279,0.687173,131
14191,82700,0.687119,70
14191,8920,0.684236,147
14191,9907,0.681669,63
14191,8814,0.680716,64
14191,9825,0.675897,58
14191,11351,0.674412,50
14191,153518,0.669028,45
14191,9947,0.662123,110
14191,11045,0.661095,77
14191,13460,0.651744,42
14191,11679,0.650753,61
14191,11453,0.646414,61
14191,13673,0.641804,99
14191,9488,0.636008,160
14191,11011,0.635194,103
14191,22894,0.634157,67
14191,13483,0.633621,40
14191,205584,0.632848,42
14191,13969,0.632302,96
14191,10588,0.630258,136
14191,2486,0.629475,171
14191,13497,0.626456,69
14191,19585,0.624171,71
14191,9334,0.622428,111
14191,1735,0.612326,100
14191,10781,0.608564,51
14191,440,0.604726,56
14191,9906,0.604199,77
14191,11199,0.603683,106
14191,278154,0.602631,37
14191,91314,0.601237,81
14199,10214,0.881185,157
14199,12279,0.854018,309
14199,11237,0.853296,79
14199,56288,0.849044,107
14199,249070,0.838898,36
14199,9757,0.829727,114
14199,8920,0.826018,235
14199,10718,0.817049,43
14199,314,0.815242,224
14199,378236,0.815082,47
14199,11679,0.809742,116
14199,11667,0.803085,85
14199,11565,0.801906,95
14199,385103,0.797505,35
14199,13888,0.796162,37
14199,9714,0.784031,167
14199,11453,0.782268,108
14199,71676,0.781454,115
14199,9072,0.779489,84
14199,9488,0.776109,293
14199,7278,0.772831,103
14199,2312,0.770862,56
14199,9594,0.769917,30
14199,407451,0.769795,51
14199,12139,0.769399,96
14199,415,0.766431,288
14199,9600,0.764753,140
14199,39691,0.764647,58
14199,10477,0.764045,46
14199,166424,0.762695,138
14199,11451,0.762693,179
14199,77931,0.760102,60
14199,9904,0.759424,83
14199,10588,0.758690,271
14199,23398,0.756554,122
14199,406759,0.751540,30
14199,49730,0.748719,80
14199,13673,0.748446,111
14199,9823,0.747704,92
14199,57165,0.745588,98
14199,82700,0.741781,121
14199,19585,0.741239,130
14199,41513,0.740423,125
14199,9360,0.740342,164
14199,15157,0.736356,46
14199,9947,0.735855,175
14199,9731,0.735276,59
14199,867,0.732495,44
14199,9907,0.732302,109
14199,11806,0.731201,138
14202,441130,0.648621,44
14202,606856,0.584782,34
14202,21191,0.515925,119
14202,29259,0.505402,41
14202,504949,0.499621,59
14202,395834,0.484930,188
14202,26973,0.445796,40
14202,489999,0.439974,109
14202,411088,0.429961,112
14202,4909,0.427818,152
14202,11012,0.425589,58
14202,500664,0.424183,115
14202,4192,0.422185,66
14202,517814,0.420294,51
14202,399360,0.410780,32
14202,25237,0.398175,108
14202,582,0.393973,677
14202,399404,0.387882,134
14202,109410,0.385211,115
14202,2440,0.376255,75
14202,45269,0.373391,765
14202,8095,0.371723,52
14202,8055,0.366250,512
14202,13681,0.361319,92
14202,31439,0.359732,92
14202,907,0.358751,307
14202,4588,0.358683,197
14202,4584,0.357239,525
14202,10995,0.356139,81
14202,27945,0.355427,50
14202,7735,0.344272,140
14202,799876,0.344004,36
14202,390062,0.342824,35
14202,423,0.338212,837
14202,11005,0.338158,417
14202,4552,0.333331,78
14202,576845,0.332697,56
14202,7347,0.332384,164
14202,921,0.331541,533
14202,537996,0.329452,117
14202,387,0.329160,364
14202,264644,0.327244,323
14202,334543,0.325720,201
14202,903,0.324532,333
14202,11647,0.324503,35
14202,4348,0.323436,671
14202,337404,0.322278,63
14202,278,0.321829,1163
14202,682110,0.321065,55
14202,3084,0.320903,79
14282,29259,0.554845,41
14282,17653,0.541006,150
14282,15999,0.520513,780
14282,221731,0.510528,38
14282,165213,0.488524,54
14282,11423,0.483162,245
14282,568160,0.471966,37
14282,10997,0.471918,103
14282,221732,0.457984,30
14282,25237,0.456691,121
14282,149,0.448864,1693
14282,9323,0.448107,1694
14282,36095,0.442421,70
14282,18881,0.436956,37
14282,309809,0.435708,44
14282,293670,0.429058,103
14282,47423,0.428832,71
14282,30018,0.427742,129
14282,803,0.421982,72
14282,10835,0.421413,413
14282,441130,0.419519,39
14282,51739,0.409353,271
14282,372058,0.402759,207
14282,12493,0.400583,131
14282,12481,0.395744,140
14282,4588,0.394904,96
14282,14069,0.384895,370
14282,49797,0.381471,202
14282,30421,0.376375,98
14282,1396,0.371560,84
14282,14756,0.371297,368
14282,242828,0.370294,72
14282,18491,0.366739,321
14282,1923,0.365782,287
14282,17809,0.362660,231
14282,9056,0.362086,146
14282,4977,0.359215,568
14282,9461,0.358803,650
14282,12207,0.358111,494
14282,491584,0.357288,65
14282,839,0.356706,148
14282,4550,0.351962,289
14282,10515,0.350894,898
14282,11645,0.347002,434
14282,7735,0.344962,83
14282,315011,0.343999,70
14282,2517,0.343466,85
14282,31439,0.341586,49
14282,15371,0.341497,455
14282,128,0.341421,1661
14411,297222,0.540962,39
14411,15015,0.503577,44
14411,15165,0.500475,37
14411,79707,0.496824,36
14411,13969,0.480597,54
14411,10623,0.473516,86
14411,10501,0.468165,586
14411,12139,0.466145,150
14411,529203,0.464468,35
14411,262543,0.462757,48
14411,6522,0.451366,54
14411,35019,0.437817,49
14411,10718,0.435733,47
14411,385103,0.433959,32
14411,15157,0.430709,43
14411,10009,0.429023,503
14411,11045,0.427283,90
14411,9023,0.425333,406
14411,13668,0.423951,46
14411,10865,0.418272,671
14411,13673,0.416496,86
14411,11679,0.412347,138
14411,68817,0.410370,40
14411,306819,0.408463,85
14411,12599,0.406562,145
14411,9874,0.406067,84
14411,395990,0.401166,33
14411,77877,0.398665,45
14411,1273,0.397157,151
14411,315162,0.393417,65
14411,407436,0.391426,48
14411,34813,0.391246,94
14411,9016,0.387218,663
14411,82,0.385609,95
14411,11954,0.382519,65
14411,339692,0.379072,33
14411,17927,0.378626,46
14411,9902,0.377259,111
14411,9530,0.368776,107
14411,23172,0.364368,86
14411,17979,0.362016,194
14411,260514,0.361683,88
14411,12279,0.361506,268
14411,61012,0.360164,42
14411,98567,0.357458,31
14411,460465,0.357060,47
14411,438148,0.356502,30
14411,43593,0.354309,64
14411,5852,0.354100,80
14411,502356,0.353648,34
14412,14537,0.599625,141
14412,29259,0.549442,80
14412,617653,0.454288,81
14412,346648,0.451219,84
14412,46738,0.449940,172
14412,265177,0.446895,60
14412,682110,0.444785,73
14412,965150,0.440914,39
14412,25237,0.429100,162
14412,37257,0.427581,546
14412,600354,0.416962,89
14412,290098,0.412985,166
14412,829,0.410189,2786
14412,4588,0.399588,160
14412,30421,0.397478,60
14412,606856,0.394224,30
14412,12493,0.391613,207
14412,14069,0.390098,63
14412,265195,0.389033,160
14412,149871,0.387627,68
14412,187022,0.382256,31
14412,37247,0.376584,2620
14412,103663,0.375701,234
14412,152584,0.373261,156
14412,11644,0.372989,441
14412,3782,0.370458,272
14412,803,0.369309,127
14412,289,0.368529,2769
14412,59210,0.368447,49
14412,4909,0.357938,517
14412,531428,0.357377,95
14412,615643,0.357219,78
14412,975,0.357145,864
14412,582,0.356392,593
14412,504949,0.354447,42
14412,1391,0.351648,774
14412,599,0.349247,1462
14412,213,0.346700,2453
14412,12289,0.341609,71
14412,567,0.341242,2601
14412,1949,0.340047,628
14412,338766,0.339165,284
14412,391713,0.336668,262
14412,44154,0.335195,30
14412,548,0.335118,714
14412,642,0.334713,2558
14412,426,0.333429,2389
14412,15,0.332939,2360
14412,80278,0.330395,149
14412,242582,0.329583,387
14442,579047,0.529674,37
14442,338762,0.523824,35
14442,11130,0.510670,992
14442,10718,0.499166,46
14442,15015,0.492478,67
14442,297270,0.489973,59
14442,257088,0.486731,39
14442,9757,0.485330,173
14442,15165,0.478227,81
14442,55301,0.475213,80
14442,175112,0.458138,62
14442,13673,0.450959,201
14442,39691,0.446085,62
14442,11679,0.446081,158
14442,9488,0.445001,484
14442,12279,0.444703,377
14442,353069,0.444507,42
14442,13969,0.443175,214
14442,2636,0.443022,154
14442,10477,0.442497,83
14442,184315,0.438377,128
14442,407451,0.437486,100
14442,11247,0.437074,716
14442,426543,0.437067,76
14442,11007,0.436821,675
14442,9880,0.431228,1434
14442,137116,0.431184,33
14442,82700,0.428817,218
14442,642885,0.426844,38
14442,718789,0.425789,48
14442,340102,0.425442,53
14442,11045,0.418709,174
14442,77931,0.415846,77
14442,11806,0.415505,311
14442,406759,0.413771,47
14442,41513,0.410147,182
14442,6477,0.407633,375
14442,10357,0.406729,238
14442,11667,0.406288,135
14442,11199,0.405214,263
14442,268896,0.405190,99
14442,503,0.404841,214
14442,384018,0.403857,82
14442,88751,0.402518,378
14442,9530,0.402489,249
14442,8920,0.401857,418
14442,72545,0.399993,145
14442,10025,0.399827,281
14442,10214,0.397343,153
14442,5852,0.396590,113
14537,12493,0.807535,495
14537,803,0.787317,183
14537,975,0.783287,641
14537,569094,0.764926,30
14537,346,0.759618,1017
14537,11645,0.758239,688
14537,29259,0.757566,186
14537,11878,0.749805,750
14537,25237,0.742998,445
14537,548,0.740449,833
14537,31439,0.735312,99
14537,18148,0.726330,434
14537,599,0.721230,671
14537,2517,0.712084,143
14537,27945,0.706039,44
14537,3782,0.700617,561
14537,901,0.696102,491
14537,5156,0.689374,566
14537,429,0.680320,921
14537,24128,0.679285,146
14537,149871,0.677468,167
14537,284,0.675791,502
14537,11953,0.675248,318
14537,938,0.673155,567
14537,1955,0.666377,435
14537,490,0.664050,716
14537,389,0.663004,887
14537,387,0.662968,525
14537,28,0.658644,969
14537,128,0.654860,742
14537,335,0.654535,689
14537,613,0.653491,494
14537,103663,0.652008,450
14537,129,0.648194,938
14537,19,0.645564,509
14537,935,0.645194,983
14537,289,0.644416,843
14537,3082,0.644237,545
14537,10098,0.641819,326
14537,965150,0.640542,62
14537,539,0.640361,836
14537,505192,0.640163,237
14537,25538,0.640111,221
14537,947,0.636070,642
14537,843,0.635328,568
14537,42269,0.634752,32
14537,3175,0.630971,491
14537,238,0.628955,1085
14537,15384,0.624527,54
14537,582,0.622875,702
14564,11667,0.861240,38
14564,9714,0.858713,35
14564,87428,0.854406,33
14564,4258,0.842033,35
14564,109418,0.839707,36
14564,39451,0.822653,36
14564,82700,0.821699,54
14564,71676,0.810323,38
14564,415,0.795198,69
14564,11199,0.794685,33
14564,299687,0.790735,52
14564,346910,0.785508,65
14564,9612,0.784541,31
14564,8920,0.777797,47
14564,314,0.773035,62
14564,22894,0.770954,55
14564,76285,0.764594,35
14564,216015,0.760650,48
14564,580489,0.758695,37
14564,166424,0.756471,54
14564,372343,0.754045,30
14564,9607,0.746786,39
14564,464052,0.744998,40
14564,888,0.741944,49
14564,2486,0.741197,42
14564,4806,0.740893,36
14564,38321,0.737248,53
14564,439079,0.735445,75
14564,9731,0.732982,39
14564,13207,0.728456,66
14564,23437,0.727545,71
14564,10196,0.721860,55
14564,11007,0.714413,43
14564,1375,0.712304,35
14564,17610,0.711954,40
14564,10588,0.708911,39
14564,76617,0.708834,36
14564,8487,0.707619,67
14564,109431,0.706008,43
14564,2157,0.705859,50
14564,12279,0.702658,34
14564,10137,0.699405,49
14564,440,0.696128,72
14564,341174,0.694323,40
14564,249070,0.691917,36
14564,61012,0.691584,48
14564,250546,0.689973,99
14564,406563,0.689740,69
14564,480414,0.688275,40
14564,10771,0.686895,44
14574,491480,0.587541,57
14574,81481,0.578542,35
14574,420821,0.446125,40
14574,7735,0.410955,398
14574,132363,0.405634,279
14574,266856,0.396435,1448
14574,5528,0.394872,379
14574,637,0.390812,1771
14574,627725,0.381461,51
14574,16161,0.374590,31
14574,50014,0.368414,1627
14574,258230,0.368220,221
14574,424,0.364634,2588
14574,7508,0.362676,162
14574,664280,0.362356,69
14574,381284,0.356331,872
14574,334543,0.353194,597
14574,77338,0.340807,1714
14574,803,0.338523,111
14574,490132,0.337320,825
14574,424694,0.337145,824
14574,406997,0.335583,384
14574,423,0.335540,2009
14574,8055,0.333274,828
14574,37257,0.330148,274
14574,491418,0.329403,184
14574,644583,0.328983,85
14574,80278,0.328692,531
14574,1633,0.321679,449
14574,726759,0.316757,30
14574,5902,0.314712,153
14574,1645,0.312580,441
14574,3084,0.311388,57
14574,306819,0.311325,374
14574,569094,0.308289,48
14574,205596,0.308183,2140
14574,369885,0.306926,240
14574,1402,0.306858,1862
14574,26973,0.304090,35
14574,497,0.299573,2388
14574,411088,0.297355,294
14574,10647,0.294730,829
14574,3558,0.293990,576
14574,324786,0.292649,928
14574,363676,0.289730,673
14574,6844,0.286198,197
14574,10950,0.284996,698
14574,28178,0.281968,616
14574,400928,0.281496,331
14574,15765,0.280617,77
14684,399057,0.593025,36
14684,4588,0.491015,31
14684,617653,0.481030,32
14684,13576,0.414027,30
14684,19898,0.398414,59
14684,4192,0.390921,41
14684,44943,0.381240,57
14684,300671,0.380155,40
14684,13195,0.379738,36
14684,361743,0.368858,49
14684,12208,0.357465,60
14684,13920,0.355018,107
14684,659,0.351276,31
14684,9399,0.350895,31
14684,9462,0.348512,47
14684,616037,0.343863,33
14684,14001,0.340949,36
14684,169917,0.332513,36
14684,109410,0.331833,65
14684,324668,0.328951,71
14684,87421,0.325973,52
14684,11237,0.322323,47
14684,2362,0.317893,114
14684,12184,0.314198,74
14684,369972,0.305488,56
14684,49018,0.304192,64
14684,475557,0.303280,87
14684,181886,0.302908,54
14684,11000,0.302816,408
14684,157547,0.302578,30
14684,381283,0.299916,42
14684,614934,0.298641,38
14684,22824,0.298492,40
14684,363676,0.294122,80
14684,14695,0.289961,46
14684,150689,0.289572,50
14684,168259,0.288486,55
14684,62213,0.288203,71
14684,384521,0.285425,30
14684,333339,0.282521,82
14684,82633,0.281378,61
14684,49797,0.280835,36
14684,49524,0.280751,43
14684,10497,0.280431,40
14684,261023,0.280023,52
14684,60935,0.278923,46
14684,274870,0.277434,85
14684,68735,0.276697,31
14684,1904,0.267522,120
14684,156022,0.266898,74
14695,37169,0.793303,31
14695,9731,0.772948,36
14695,43947,0.733923,32
14695,98566,0.728921,30
14695,158015,0.726621,43
14695,23437,0.709806,30
14695,10897,0.698511,40
14695,76757,0.693877,40
14695,8920,0.692010,47
14695,9714,0.691941,50
14695,294254,0.683509,34
14695,11011,0.682362,51
14695,13969,0.677481,33
14695,7278,0.677243,33
14695,1370,0.676135,56
14695,9823,0.674409,40
14695,1825,0.669288,32
14695,43593,0.668080,33
14695,10588,0.658282,41
14695,10014,0.657212,52
14695,10066,0.655694,65
14695,11045,0.655661,42
14695,9874,0.651758,47
14695,87818,0.650612,31
14695,9793,0.647221,33
14695,18239,0.645457,54
14695,11247,0.639385,39
14695,9594,0.633485,33
14695,24021,0.629452,51
14695,8814,0.628647,53
14695,9757,0.627647,30
14695,11453,0.627555,41
14695,59962,0.626301,43
14695,13888,0.625054,33
14695,8966,0.623895,87
14695,44912,0.621830,73
14695,4478,0.619494,78
14695,867,0.615677,64
14695,6435,0.614300,68
14695,11667,0.611354,52
14695,10477,0.608921,42
14695,11968,0.605124,71
14695,9637,0.602571,71
14695,14869,0.600936,59
14695,9378,0.598859,69
14695,262500,0.597627,38
14695,6477,0.596876,30
14695,44833,0.592464,46
14695,12139,0.591668,61
14695,50619,0.590552,39
14741,4977,0.415957,45
14741,582014,0.398367,54
14741,381284,0.383328,121
14741,149870,0.369224,37
14741,389015,0.366852,83
14741,21191,0.358591,30
14741,10780,0.353798,151
14741,597208,0.349778,30
14741,259316,0.349256,80
14741,43949,0.342297,32
14741,116745,0.339783,68
14741,310307,0.337462,57
14741,492188,0.337119,57
14741,38757,0.322737,119
14741,12102,0.306196,764
14741,7350,0.286950,122
14741,4176,0.279961,193
14741,118340,0.267394,148
14741,2623,0.264958,577
14741,265195,0.263915,54
14741,639,0.261387,1240
14741,11046,0.257425,132
14741,359940,0.256498,113
14741,82633,0.252341,43
14741,14202,0.244282,93
14741,44115,0.241634,111
14741,13363,0.239426,44
14741,9994,0.237060,146
14741,301528,0.236351,57
14741,51739,0.234935,44
14741,39254,0.230652,45
14741,401469,0.229186,42
14741,15121,0.228686,895
14741,614934,0.223923,38
14741,114,0.221931,1044
14741,299537,0.219615,62
14741,9587,0.217945,395
14741,920,0.217796,200
14741,10022,0.215461,50
14741,14442,0.214294,90
14741,13885,0.212568,138
14741,601666,0.212168,32
14741,284,0.209804,626
14741,22947,0.206249,198
14741,497698,0.205049,40
14741,9576,0.203715,773
14741,3933,0.203489,169
14741,399057,0.199810,33
14741,621,0.198472,991
14741,10693,0.197722,534
14756,7549,0.547361,713
14756,569094,0.532050,79
14756,27945,0.527834,35
14756,51608,0.525982,553
14756,11471,0.524153,127
14756,21519,0.521957,137
14756,79224,0.511844,75
14756,12207,0.476045,481
14756,17653,0.465386,116
14756,9056,0.450749,270
14756,165213,0.450584,153
14756,94047,0.443946,39
14756,17809,0.431208,269
14756,372058,0.418420,702
14756,15916,0.418389,47
14756,51533,0.416685,43
14756,315011,0.408669,121
14756,664280,0.407518,70
14756,37257,0.404285,315
14756,15384,0.400591,209
14756,13681,0.399521,39
14756,94329,0.398955,1269
14756,13398,0.396914,291
14756,11230,0.395164,426
14756,12140,0.392764,403
14756,51739,0.390981,495
14756,110420,0.390375,271
14756,30421,0.389060,86
14756,530254,0.387086,41
14756,8697,0.385221,190
14756,10753,0.384474,128
14756,552178,0.384346,195
14756,803,0.382913,110
14756,10835,0.381617,289
14756,10775,0.377576,722
14756,128,0.377281,1649
14756,15371,0.376552,256
14756,28874,0.375634,251
14756,79,0.375422,1519
14756,10515,0.372634,939
14756,9462,0.372571,210
14756,14282,0.371297,368
14756,9316,0.369054,692
14756,129,0.366526,2391
14756,33320,0.366482,226
14756,441130,0.362860,118
14756,411088,0.361550,311
14756,101,0.356688,2610
14756,396535,0.352276,741
14756,11713,0.349230,191
